delta,average_time_ms,average_swaps,average_hadamard,average_first_vector_norm
0,50,6,516512,19,4600,0,5701738030,64,054967
0,75,12,321203,85,8400,0,5750291797,60,271997
0,90,20,164227,207,0600,0,5926671156,54,485717
0,95,24,347129,272,2400,0,6001373799,53,354344
0,99,33,874646,394,9800,0,5954296973,53,279379
